Job Title,Type of ownership,Sector,min_salary,max_salary,city,state,h_city,h_state,same_city
Junior Data Analyst,Company - Private,Business Services,35,42,Austin,TX,Reston,VA,0
Junior Data Analyst,Company - Public,Information Technology,35,42,Austin,TX,Rockaway,NJ,0
Junior Data Analyst,Company - Public,Insurance,35,42,Austin,TX,Tampa,FL,0
Senior Data Analyst,Government,Health Care,35,42,Austin,TX,Austin,TX,1
Junior Data Analyst,Government,Government,35,42,Austin,TX,Austin,TX,1
Junior Data Analyst,Nonprofit Organization,Health Care,35,42,Austin,TX,Saint Louis,MO,0
Junior Data Analyst,Company - Private,Information Technology,35,42,Austin,TX,Pleasanton,CA,0
Junior Data Analyst,Company - Private,Health Care,35,42,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Information Technology,35,42,Austin,TX,Woodridge,IL,0
Junior Data Analyst,Government,Government,35,42,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Business Services,35,42,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Business Services,35,42,Round Rock,TX,Boston,MA,0
Junior Data Analyst,Company - Private,Business Services,35,42,Austin,TX,Austin,TX,1
Senior Data Analyst,Company - Private,-1,35,42,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Transportation & Logistics,35,42,Cedar Park,TX,Cedar Park,TX,1
Junior Data Analyst,Company - Public,Insurance,35,42,Austin,TX,Saint Louis,MO,0
Senior Data Analyst,Company - Private,Information Technology,35,42,Round Rock,TX,New York,NY,0
Junior Data Analyst,Government,Government,35,42,Austin,TX,Austin,TX,1
Junior Data Analyst,Government,Government,43,77,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Business Services,43,77,Round Rock,TX,Wayne,PA,0
Senior Data Analyst,Government,Government,43,77,Austin,TX,Austin,TX,1
Junior Data Analyst,Company - Private,Business Services,40,72,Jacksonville,FL,Jacksonville,FL,1
Junior Data Analyst,Company - Public,Business Services,40,72,Jacksonville,FL,Menlo Park,CA,0
Junior Data Analyst,Company - Public,Finance,40,72,Jacksonville,FL,Frankfurt am Main,Germany,0
Junior Data Analyst,Company - Private,Business Services,40,72,Jacksonville,FL,Tarrytown,NY,0
Junior Data Analyst,Company - Private,Information Technology,40,72,Jacksonville,FL,Woodridge,IL,0
Junior Data Analyst,Company - Private,Business Services,40,72,Jacksonville,FL,Bethesda,MD,0
Junior Data Analyst,Company - Public,Business Services,40,72,Jacksonville,FL,Des Moines,IA,0
Junior Data Analyst,Company - Public,Finance,40,72,Jacksonville,FL,Frankfurt am Main,Germany,0
Senior Data Analyst,Company - Public,Business Services,40,72,Jacksonville,FL,Eclepens,Switzerland,0
Junior Data Analyst,Company - Private,Information Technology,40,72,Jacksonville,FL,Woodridge,IL,0
Junior Data Analyst,Company - Public,Finance,40,72,Jacksonville,FL,Frankfurt am Main,Germany,0
Junior Data Analyst,Company - Private,Information Technology,40,72,Jacksonville,FL,Woodridge,IL,0
Junior Data Analyst,Company - Public,Insurance,40,72,Jacksonville,FL,Chicago,IL,0
Senior Data Analyst,Company - Private,Finance,40,72,Jacksonville,FL,Burbank,CA,0
Junior Data Analyst,Company - Private,Business Services,40,72,Jacksonville,FL,Fort Lauderdale,FL,0
Junior Data Analyst,Company - Private,Information Technology,40,72,Jacksonville,FL,Princeton,NJ,0
Junior Data Analyst,Company - Public,Aerospace & Defense,50,86,Fort Worth,TX,Providence,RI,0
Junior Data Analyst,Company - Public,-1,50,86,Fort Worth,TX,Cary,NC,0
Junior Data Analyst,Company - Private,Business Services,50,86,Fort Worth,TX,Grand Prairie,TX,0
Junior Data Analyst,Company - Private,Information Technology,50,86,Fort Worth,TX,Richardson,TX,0
Junior Data Analyst,Subsidiary or Business Segment,Aerospace & Defense,50,86,Fort Worth,TX,Fort Worth,TX,1
Junior Data Analyst,Company - Private,Information Technology,50,86,Fort Worth,TX,Princeton,NJ,0
Junior Data Analyst,Company - Private,Information Technology,50,86,Irving,TX,Richardson,TX,0
Junior Data Analyst,Company - Private,Business Services,50,86,Fort Worth,TX,Tulsa,OK,0
Junior Data Analyst,Company - Public,Aerospace & Defense,50,86,Fort Worth,TX,Bethesda,MD,0
Junior Data Analyst,Company - Public,Finance,50,86,Fort Worth,TX,Fort Worth,TX,1
Junior Data Analyst,Other Organization,"Construction, Repair & Maintenance",50,86,Roanoke,TX,Roanoke,TX,1
Junior Data Analyst,Company - Private,Transportation & Logistics,35,67,Fort Worth,TX,Fort Worth,TX,1
Junior Data Analyst,Company - Private,Information Technology,35,67,Fort Worth,TX,Dallas,TX,0
Junior Data Analyst,Company - Private,Information Technology,35,67,Fort Worth,TX,Tampa,FL,0
Junior Data Analyst,Company - Private,Business Services,35,67,Westlake,TX,Boston,MA,0
Junior Data Analyst,Company - Public,-1,35,67,Fort Worth,TX,Carrollton,TX,0
Junior Data Analyst,Company - Private,Information Technology,35,67,Fort Worth,TX,Tampa,FL,0
Junior Data Analyst,Company - Private,Information Technology,57,70,Fort Worth,TX,Edison,NJ,0
Junior Data Analyst,Company - Private,Information Technology,57,70,Westlake,TX,Portsmouth,NH,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,28,52,Columbus,OH,Irvine,CA,0
Junior Data Analyst,Company - Private,Information Technology,28,52,Columbus,OH,Columbus,OH,1
Junior Data Analyst,Nonprofit Organization,Health Care,28,52,Columbus,OH,Columbus,OH,1
Junior Data Analyst,Company - Public,Finance,28,52,Columbus,OH,SUNDERLAND,United Kingdom,0
Junior Data Analyst,Company - Public,Retail,28,52,Columbus,OH,New Albany,OH,0
Junior Data Analyst,Company - Public,Finance,28,52,Columbus,OH,New York,NY,0
Junior Data Analyst,Company - Private,Transportation & Logistics,28,52,Westerville,OH,Bonn,Germany,0
Junior Data Analyst,Company - Public,Health Care,28,52,Columbus,OH,Abbott Park,IL,0
Junior Data Analyst,Company - Private,Information Technology,28,52,Columbus,OH,Woodridge,IL,0
Junior Data Analyst,Nonprofit Organization,Finance,28,52,Columbus,OH,Columbus,OH,1
Junior Data Analyst,Company - Private,Business Services,28,52,Hilliard,OH,Alpharetta,GA,0
Junior Data Analyst,Nonprofit Organization,Health Care,28,52,Columbus,OH,Columbus,OH,1
Junior Data Analyst,Company - Private,Accounting & Legal,28,52,Columbus,OH,Dublin,OH,0
Junior Data Analyst,Company - Private,Information Technology,28,52,Columbus,OH,Woodridge,IL,0
Junior Data Analyst,Company - Public,Health Care,28,52,Columbus,OH,Columbus,OH,1
Junior Data Analyst,Company - Private,Business Services,28,52,Columbus,OH,Boston,MA,0
Junior Data Analyst,Company - Private,-1,28,52,Columbus,OH,Dayton,OH,0
Junior Data Analyst,Company - Private,Information Technology,28,52,Dublin,OH,Dublin,OH,1
Junior Data Analyst,Company - Private,-1,28,52,Columbus,OH,Los Angeles,CA,0
Junior Data Analyst,Company - Private,Information Technology,28,52,Columbus,OH,Rochester,NY,0
Junior Data Analyst,Nonprofit Organization,Health Care,28,52,Columbus,OH,Columbus,OH,1
Junior Data Analyst,Company - Private,Information Technology,28,52,Columbus,OH,Woodridge,IL,0
Junior Data Analyst,Company - Private,Business Services,28,52,Hilliard,OH,Alpharetta,GA,0
Junior Data Analyst,Company - Private,Information Technology,28,52,Columbus,OH,Reston,VA,0
Junior Data Analyst,Private Practice / Firm,Information Technology,28,52,Dublin,OH,Columbus,OH,0
Junior Data Analyst,Company - Public,Health Care,28,52,Columbus,OH,Abbott Park,IL,0
Junior Data Analyst,Company - Private,-1,46,86,Columbus,OH,Old Bridge,NJ,0
Junior Data Analyst,Company - Private,-1,46,86,Columbus,OH,Dayton,OH,0
Junior Data Analyst,Company - Public,Health Care,46,86,Columbus,OH,Columbus,OH,1
Junior Data Analyst,Nonprofit Organization,Health Care,46,86,Columbus,OH,Columbus,OH,1
Senior Data Analyst,Company - Public,Finance,46,86,Columbus,OH,New York,NY,0
Junior Data Analyst,Company - Private,Business Services,46,86,Westerville,OH,Boston,MA,0
Junior Data Analyst,Company - Public,Finance,50,86,Charlotte,NC,San Francisco,CA,0
Junior Data Analyst,Company - Public,Insurance,50,86,Charlotte,NC,Charlotte,NC,1
Junior Data Analyst,Company - Private,-1,50,86,Charlotte,NC,Charlotte,NC,1
Junior Data Analyst,Company - Public,Business Services,50,86,Charlotte,NC,Dublin,Ireland,0
Junior Data Analyst,Company - Public,Information Technology,50,86,Charlotte,NC,Mumbai,India,0
Junior Data Analyst,Company - Private,Finance,50,86,Mooresville,NC,Coral Gables,FL,0
Junior Data Analyst,Company - Private,Information Technology,50,86,Charlotte,NC,Herndon,VA,0
Junior Data Analyst,Company - Public,Business Services,50,86,Charlotte,NC,Tampa,FL,0
Junior Data Analyst,Company - Private,Information Technology,50,86,Charlotte,NC,Basking Ridge,NJ,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,50,86,Charlotte,NC,Hanover,MD,0
Junior Data Analyst,Company - Private,Business Services,50,86,Charlotte,NC,Morristown,NJ,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,50,86,Charlotte,NC,Atlanta,GA,0
Junior Data Analyst,Company - Private,Information Technology,50,86,Charlotte,NC,Bridgewater,NJ,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,50,86,Charlotte,NC,Atlanta,GA,0
Junior Data Analyst,Company - Private,Business Services,50,86,Charlotte,NC,Red Bank,NJ,0
Junior Data Analyst,Company - Private,Business Services,50,86,Charlotte,NC,Fort Lauderdale,FL,0
Junior Data Analyst,Company - Private,Information Technology,50,86,Charlotte,NC,Princeton Junction,NJ,0
Junior Data Analyst,Subsidiary or Business Segment,Information Technology,50,86,Charlotte,NC,New York,NY,0
Junior Data Analyst,Company - Public,Business Services,50,86,Charlotte,NC,Menlo Park,CA,0
Junior Data Analyst,Company - Public,Business Services,50,86,Charlotte,NC,Tampa,FL,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,50,86,Charlotte,NC,Hanover,MD,0
Junior Data Analyst,Company - Private,Information Technology,50,86,Charlotte,NC,Woodridge,IL,0
Junior Data Analyst,Company - Private,Business Services,50,86,Charlotte,NC,Memphis,TN,0
Junior Data Analyst,Company - Private,Accounting & Legal,50,86,Charlotte,NC,Schaumburg,IL,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,50,86,Charlotte,NC,Hanover,MD,0
Junior Data Analyst,Company - Private,Transportation & Logistics,50,86,Charlotte,NC,Edison,NJ,0
Junior Data Analyst,Company - Private,Information Technology,50,86,Charlotte,NC,Princeton,NJ,0
Senior Data Analyst,Company - Private,Finance,50,86,Charlotte,NC,Malvern,PA,0
Junior Data Analyst,Company - Private,Business Services,50,86,Charlotte,NC,Brentwood,TN,0
Junior Data Analyst,Company - Private,Health Care,54,75,Charlotte,NC,Charlotte,NC,1
Junior Data Analyst,Company - Private,Transportation & Logistics,54,75,Huntersville,NC,Huntersville,NC,1
Senior Data Analyst,Company - Public,Information Technology,54,75,Charlotte,NC,Tokyo,Japan,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,54,75,Charlotte,NC,Glen Allen,VA,0
Junior Data Analyst,Company - Private,Business Services,54,75,Charlotte,NC,Fort Lauderdale,FL,0
Junior Data Analyst,Company - Private,Business Services,54,75,Charlotte,NC,South Plainfield,NJ,0
Junior Data Analyst,Company - Private,-1,54,75,Fort Mill,SC,Fort Mill,SC,1
Junior Data Analyst,Company - Private,Business Services,54,75,Fort Mill,SC,Cleveland,OH,0
Junior Data Analyst,Company - Public,Business Services,54,75,Charlotte,NC,Irvine,CA,0
Junior Data Analyst,Company - Public,Finance,54,75,Charlotte,NC,Charlotte,NC,1
Junior Data Analyst,Company - Private,-1,54,75,Charlotte,NC,Benicia,CA,0
Junior Data Analyst,Company - Public,"Construction, Repair & Maintenance",54,75,Indian Trail,NC,Indian Trail,NC,1
Junior Data Analyst,Subsidiary or Business Segment,Business Services,54,75,Charlotte,NC,Atlanta,GA,0
Junior Data Analyst,Company - Private,Business Services,54,75,Charlotte,NC,Memphis,TN,0
Junior Data Analyst,Company - Private,Information Technology,54,75,Huntersville,NC,Charlotte,NC,0
Junior Data Analyst,Company - Private,Information Technology,54,75,Charlotte,NC,Plano,TX,0
Junior Data Analyst,Company - Private,Information Technology,54,75,Charlotte,NC,Montvale,NJ,0
Junior Data Analyst,Company - Private,Information Technology,54,75,Charlotte,NC,Woodridge,IL,0
Junior Data Analyst,Company - Private,-1,54,75,Charlotte,NC,Dallas,TX,0
Junior Data Analyst,Company - Public,Finance,54,75,Charlotte,NC,London,United Kingdom,0
Junior Data Analyst,Company - Public,Business Services,54,75,Charlotte,NC,Tampa,FL,0
Junior Data Analyst,Company - Public,Information Technology,54,75,Charlotte,NC,Tokyo,Japan,0
Junior Data Analyst,Unknown,-1,54,75,Charlotte,NC,Farmington Hills,MI,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,54,75,Charlotte,NC,Hanover,MD,0
Junior Data Analyst,Company - Public,Health Care,54,75,Charlotte,NC,Charlotte,NC,1
Junior Data Analyst,Company - Private,Information Technology,54,75,Charlotte,NC,Ashburn,VA,0
Junior Data Analyst,Other Organization,-1,54,75,Charlotte,NC,Arden,NC,0
Junior Data Analyst,Company - Private,Information Technology,53,99,Fort Mill,SC,Basking Ridge,NJ,0
Junior Data Analyst,Company - Private,Information Technology,53,99,Huntersville,NC,Charlotte,NC,0
Senior Data Analyst,Subsidiary or Business Segment,Business Services,53,99,Charlotte,NC,Atlanta,GA,0
Senior Data Analyst,Company - Public,Business Services,53,99,Charlotte,NC,Tampa,FL,0
Junior Data Analyst,Company - Private,Business Services,53,99,Charlotte,NC,Brentwood,TN,0
Senior Data Analyst,Company - Private,Information Technology,53,99,Charlotte,NC,Montvale,NJ,0
Junior Data Analyst,Company - Private,Information Technology,53,99,Charlotte,NC,Cornelius,NC,0
Junior Data Analyst,Company - Private,Business Services,53,99,Charlotte,NC,New York,NY,0
Junior Data Analyst,Company - Public,Retail,53,99,Mooresville,NC,Mooresville,NC,1
Junior Data Analyst,Company - Private,Business Services,53,99,Charlotte,NC,Bethesda,MD,0
Junior Data Analyst,Company - Private,Transportation & Logistics,53,99,Huntersville,NC,Huntersville,NC,1
Junior Data Analyst,Company - Private,Information Technology,53,99,Charlotte,NC,Woodridge,IL,0
Senior Data Analyst,Company - Private,Retail,53,99,Charlotte,NC,Charlotte,NC,1
Junior Data Analyst,Company - Private,Information Technology,53,99,Charlotte,NC,Irving,TX,0
Junior Data Analyst,Company - Public,Retail,53,99,Mooresville,NC,Mooresville,NC,1
Junior Data Analyst,Company - Private,Business Services,53,99,Charlotte,NC,Fremont,CA,0
Senior Data Analyst,Other Organization,-1,53,99,Charlotte,NC,Arden,NC,0
Junior Data Analyst,Company - Private,Information Technology,53,99,Charlotte,NC,Iselin,NJ,0
Junior Data Analyst,Company - Private,Information Technology,53,99,Charlotte,NC,Montvale,NJ,0
Junior Data Analyst,Company - Public,Finance,53,99,Charlotte,NC,Charlotte,NC,1
Junior Data Analyst,Company - Private,Transportation & Logistics,53,99,Charlotte,NC,Hickory,NC,0
Junior Data Analyst,Company - Public,Finance,40,74,Charlotte,NC,Tokyo,Japan,0
Junior Data Analyst,Company - Private,Business Services,40,74,Mooresville,NC,Chicago,IL,0
Junior Data Analyst,Other Organization,-1,40,74,Charlotte,NC,Arden,NC,0
Junior Data Analyst,Company - Private,Business Services,40,74,Charlotte,NC,Fort Lauderdale,FL,0
Junior Data Analyst,Company - Public,Insurance,40,74,Charlotte,NC,Charlotte,NC,1
Junior Data Analyst,Subsidiary or Business Segment,Information Technology,40,74,Charlotte,NC,Fairfax,VA,0
Junior Data Analyst,Company - Public,Retail,40,74,Mooresville,NC,Mooresville,NC,1
Junior Data Analyst,Company - Private,Information Technology,40,74,Charlotte,NC,Iselin,NJ,0
Junior Data Analyst,Company - Public,Retail,40,74,Mooresville,NC,Mooresville,NC,1
Junior Data Analyst,Company - Public,Information Technology,57,104,San Francisco,CA,San Rafael,CA,0
Junior Data Analyst,Subsidiary or Business Segment,Retail,57,104,San Rafael,CA,San Rafael,CA,1
Senior Data Analyst,Company - Public,Information Technology,57,104,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Public,Media,57,104,San Mateo,CA,Seoul,South Korea,0
Senior Data Analyst,Company - Public,Information Technology,57,104,San Francisco,CA,San Rafael,CA,0
Junior Data Analyst,Company - Private,Information Technology,57,104,Oakland,CA,Oakland,CA,1
Junior Data Analyst,Company - Private,Education,57,104,San Mateo,CA,San Mateo,CA,1
Junior Data Analyst,Company - Private,Information Technology,57,104,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Finance,57,104,San Mateo,CA,San Mateo,CA,1
Junior Data Analyst,Company - Private,Business Services,57,104,San Francisco,CA,Glendale,CA,0
Senior Data Analyst,Company - Private,Information Technology,57,104,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,-1,57,104,San Francisco,CA,New Delhi,India,0
Junior Data Analyst,Company - Private,Business Services,57,104,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,57,104,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Public,Information Technology,57,104,San Francisco,CA,Saint Louis,MO,0
Junior Data Analyst,Company - Private,Information Technology,57,104,San Francisco,CA,Mountain View,CA,0
Junior Data Analyst,Company - Private,Information Technology,57,104,San Francisco,CA,Guaynabo,PR,0
Junior Data Analyst,Company - Private,Business Services,57,104,San Francisco,CA,New York,NY,0
Junior Data Analyst,Company - Private,Information Technology,57,104,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,57,104,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Transportation & Logistics,57,104,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,57,104,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Business Services,57,104,San Francisco,CA,New York,NY,0
Junior Data Analyst,Company - Private,Information Technology,57,104,San Mateo,CA,San Mateo,CA,1
Junior Data Analyst,Company - Public,Real Estate,57,104,San Francisco,CA,Los Angeles,CA,0
Junior Data Analyst,Company - Private,Information Technology,57,104,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Retail,57,104,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Business Services,99,178,San Francisco,CA,Bethesda,MD,0
Junior Data Analyst,Company - Private,Finance,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Health Care,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Real Estate,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Health Care,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Hospital,Health Care,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Manufacturing,99,178,San Francisco,CA,Foster City,CA,0
Junior Data Analyst,Company - Private,Finance,99,178,San Mateo,CA,San Mateo,CA,1
Junior Data Analyst,Company - Public,Finance,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Public,-1,99,178,San Francisco,CA,Houston,TX,0
Junior Data Analyst,Company - Private,Information Technology,99,178,San Francisco,CA,Guaynabo,PR,0
Junior Data Analyst,Company - Public,-1,99,178,San Francisco,CA,Louisville,KY,0
Junior Data Analyst,Company - Private,Information Technology,99,178,San Francisco,CA,New York,NY,0
Junior Data Analyst,Company - Private,Retail,99,178,Oakland,CA,Oakland,CA,1
Junior Data Analyst,Company - Private,Business Services,99,178,San Francisco,CA,Morristown,NJ,0
Junior Data Analyst,Company - Private,Business Services,99,178,San Francisco,CA,Troy,MI,0
Junior Data Analyst,Hospital,Health Care,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Finance,99,178,Berkeley,CA,Berkeley,CA,1
Senior Data Analyst,Company - Public,Real Estate,99,178,San Francisco,CA,Seattle,WA,0
Senior Data Analyst,Company - Public,Information Technology,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,College / University,-1,99,178,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Business Services,93,159,Oakland,CA,Columbia,MD,0
Junior Data Analyst,Company - Private,Finance,93,159,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,93,159,San Francisco,CA,Princeton,NJ,0
Junior Data Analyst,Company - Private,Accounting & Legal,93,159,San Francisco,CA,London,United Kingdom,0
Junior Data Analyst,Company - Public,Business Services,93,159,San Francisco,CA,Irvine,CA,0
Senior Data Analyst,Other Organization,-1,93,159,San Francisco,CA,Irving,TX,0
Junior Data Analyst,Company - Private,Information Technology,93,159,San Francisco,CA,Reston,VA,0
Junior Data Analyst,Company - Public,Information Technology,93,159,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Public,Finance,93,159,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Government,93,159,Burlingame,CA,Burlingame,CA,1
Junior Data Analyst,Company - Private,Business Services,93,159,San Francisco,CA,Tarrytown,NY,0
Junior Data Analyst,Company - Private,Information Technology,93,159,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Health Care,93,159,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Public,Business Services,93,159,San Mateo,CA,Foster City,CA,0
Junior Data Analyst,Company - Private,Information Technology,93,159,San Mateo,CA,Piscataway,NJ,0
Junior Data Analyst,Company - Private,Information Technology,93,159,Foster City,CA,San Francisco,CA,0
Senior Data Analyst,Company - Private,Finance,93,159,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Nonprofit Organization,Health Care,93,159,Marin City,CA,Marin City,CA,1
Senior Data Analyst,Company - Private,Information Technology,93,159,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,93,159,San Francisco,CA,Woodridge,IL,0
Junior Data Analyst,Company - Private,Information Technology,93,159,San Francisco,CA,Princeton,NJ,0
Junior Data Analyst,Company - Public,Information Technology,93,159,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Business Services,93,159,Daly City,CA,Concord,CA,0
Junior Data Analyst,Company - Public,Biotech & Pharmaceuticals,93,159,South San Francisco,CA,Waltham,MA,0
Junior Data Analyst,Company - Private,Business Services,93,159,San Francisco,CA,Somerset,NJ,0
Senior Data Analyst,Company - Private,Health Care,82,116,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Information Technology,82,116,San Mateo,CA,San Mateo,CA,1
Junior Data Analyst,Company - Public,-1,82,116,San Francisco,CA,Houston,TX,0
Junior Data Analyst,Company - Private,Information Technology,82,116,Foster City,CA,San Ramon,CA,0
Junior Data Analyst,Company - Public,Information Technology,82,116,Foster City,CA,Foster City,CA,1
Junior Data Analyst,Company - Private,Information Technology,82,116,Burlingame,CA,Burlingame,CA,1
Junior Data Analyst,Company - Private,Business Services,82,116,San Francisco,CA,Irving,TX,0
Junior Data Analyst,Unknown,-1,82,116,Oakland,CA,Brentwood,CA,0
Junior Data Analyst,Company - Private,Information Technology,82,116,San Mateo,CA,San Mateo,CA,1
Junior Data Analyst,Company - Private,Biotech & Pharmaceuticals,82,116,Emeryville,CA,Emeryville,CA,1
Senior Data Analyst,Subsidiary or Business Segment,Information Technology,82,116,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Consumer Services,82,116,San Francisco,CA,Edison,NJ,0
Junior Data Analyst,Company - Private,Information Technology,82,116,San Francisco,CA,Iselin,NJ,0
Junior Data Analyst,Company - Public,Information Technology,82,116,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Government,82,116,Burlingame,CA,Burlingame,CA,1
Junior Data Analyst,Company - Private,Health Care,82,116,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,-1,82,116,San Mateo,CA,Arlington,VA,0
Junior Data Analyst,Company - Private,-1,82,116,Oakland,CA,East Brunswick,NJ,0
Junior Data Analyst,Company - Private,Business Services,82,116,San Francisco,CA,Chesterfield,MO,0
Junior Data Analyst,Company - Public,Media,82,116,Novato,CA,New York,NY,0
Junior Data Analyst,Company - Private,Information Technology,82,116,Foster City,CA,San Ramon,CA,0
Senior Data Analyst,Company - Private,-1,82,116,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Insurance,82,116,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,-1,82,116,San Mateo,CA,Los Angeles,CA,0
Junior Data Analyst,Company - Private,Information Technology,65,120,San Francisco,CA,Herndon,VA,0
Junior Data Analyst,Company - Private,-1,65,120,San Francisco,CA,Keswick,VA,0
Junior Data Analyst,Company - Private,"Oil, Gas, Energy & Utilities",65,120,Millbrae,CA,Millbrae,CA,1
Junior Data Analyst,Company - Private,Consumer Services,65,120,San Mateo,CA,Newark,CA,0
Junior Data Analyst,Company - Private,Information Technology,65,120,San Francisco,CA,South Windsor,CT,0
Junior Data Analyst,Company - Private,Accounting & Legal,65,120,San Francisco,CA,Plainsboro,NJ,0
Junior Data Analyst,Company - Private,Information Technology,65,120,San Francisco,CA,Woodridge,IL,0
Senior Data Analyst,Subsidiary or Business Segment,Finance,65,120,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Business Services,65,120,San Mateo,CA,Cherry Hill,NJ,0
Junior Data Analyst,Company - Private,Information Technology,65,120,Oakland,CA,Minneapolis,MN,0
Junior Data Analyst,Company - Private,Business Services,65,120,San Francisco,CA,Irving,TX,0
Senior Data Analyst,Company - Private,Business Services,65,120,San Francisco,CA,Santa Clara,CA,0
Senior Data Analyst,Unknown,-1,65,120,San Francisco,CA,Vienna,Austria,0
Senior Data Analyst,Company - Public,Real Estate,65,120,San Francisco,CA,Seattle,WA,0
Senior Data Analyst,Company - Private,Transportation & Logistics,65,120,San Francisco,CA,San Francisco,CA,1
Senior Data Analyst,Company - Public,Information Technology,65,120,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Public,Business Services,65,120,San Ramon,CA,Tampa,FL,0
Junior Data Analyst,Company - Public,Biotech & Pharmaceuticals,65,120,Hercules,CA,Hercules,CA,1
Junior Data Analyst,Company - Private,Information Technology,65,120,South San Francisco,CA,Faridabad,India,0
Junior Data Analyst,Company - Private,Information Technology,65,120,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,Company - Private,Business Services,65,120,San Francisco,CA,Chicago,IL,0
Junior Data Analyst,Company - Private,Information Technology,65,120,San Francisco,CA,Princeton,NJ,0
Junior Data Analyst,Subsidiary or Business Segment,Business Services,65,120,San Francisco,CA,Glen Allen,VA,0
Senior Data Analyst,Company - Private,Information Technology,65,120,San Mateo,CA,Palo Alto,CA,0
Junior Data Analyst,Company - Private,Information Technology,65,120,Foster City,CA,San Francisco,CA,0
Junior Data Analyst,Nonprofit Organization,Non-Profit,65,120,San Francisco,CA,San Francisco,CA,1
Junior Data Analyst,College / University,Education,65,120,Berkeley,CA,Berkeley,CA,1
Junior Data Analyst,Company - Private,Business Services,46,86,San Francisco,CA,San Mateo,CA,0
Senior Data Analyst,Company - Private,Business Services,46,86,San Francisco,CA,New York,NY,0
Junior Data Analyst,Company - Private,Finance,46,86,San Francisco,CA,San Francisco,CA,1
